day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;15000;KELP;2024;8;2022;25;;;2025;25;;;;;2024.5;1.13818359375
-1;15000;RAINFOREST_RESIN;9998;1;9995;25;;;10005;25;;;;;10001.5;127.0
-1;15100;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;127.0
-1;15100;KELP;2022;27;;;;;2025;22;;;;;2023.5;0.769287109375
-1;15200;RAINFOREST_RESIN;9998;6;9995;27;;;10005;27;;;;;10001.5;127.0
-1;15200;KELP;2022;26;;;;;2025;27;;;;;2023.5;0.748291015625
-1;15300;KELP;2022;26;;;;;2024;4;2025;26;;;2023.0;0.677978515625
-1;15300;RAINFOREST_RESIN;9995;26;;;;;10002;1;10005;26;;;9998.5;127.0
-1;15400;KELP;2022;35;;;;;2025;30;;;;;2023.5;0.558349609375
-1;15400;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;130.0
-1;15500;RAINFOREST_RESIN;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;132.0
-1;15500;KELP;2022;31;;;;;2024;8;2025;31;;;2023.0;0.803466796875
-1;15600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;134.0
-1;15600;KELP;2022;31;;;;;2025;26;;;;;2023.5;1.006591796875
-1;15700;KELP;2022;25;;;;;2025;25;;;;;2023.5;1.32470703125
-1;15700;RAINFOREST_RESIN;10002;5;9996;1;9995;24;10004;1;10005;24;;;10003.0;134.0
-1;15800;KELP;2025;1;2022;22;;;2026;22;;;;;2025.5;2.018310546875
-1;15800;RAINFOREST_RESIN;9998;10;9996;2;9995;20;10004;2;10005;20;;;10001.0;144.0
-1;15900;RAINFOREST_RESIN;9996;2;9995;29;;;10000;6;10004;2;10005;29;9998.0;144.0
-1;15900;KELP;2023;31;;;;;2024;6;2025;2;2026;31;2023.5;2.635498046875
-1;16000;RAINFOREST_RESIN;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;144.0
-1;16000;KELP;2023;29;;;;;2025;2;2026;29;;;2024.0;2.53662109375
-1;16100;KELP;2022;21;;;;;2023;2;2026;21;;;2022.5;1.65625
-1;16100;RAINFOREST_RESIN;9995;21;;;;;10000;2;10002;10;10005;21;9997.5;144.0
-1;16200;KELP;2022;24;;;;;2023;1;2026;24;;;2022.5;1.8876953125
-1;16200;RAINFOREST_RESIN;9995;24;;;;;9998;1;10005;24;;;9996.5;144.0
-1;16300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;146.0
-1;16300;KELP;2023;2;2022;23;;;2026;23;;;;;2024.5;1.82470703125
-1;16400;RAINFOREST_RESIN;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;154.0
-1;16400;KELP;2023;2;2022;30;;;2026;32;;;;;2024.5;2.23046875
-1;16500;KELP;2023;2;2022;21;;;2026;23;;;;;2024.5;2.2763671875
-1;16500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;154.0
-1;16600;KELP;2022;30;;;;;2023;1;2026;30;;;2022.5;2.073486328125
-1;16600;RAINFOREST_RESIN;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;154.0
-1;16700;RAINFOREST_RESIN;10002;1;9995;26;;;10005;26;;;;;10003.5;154.0
-1;16700;KELP;2025;1;2022;26;;;2026;26;;;;;2025.5;2.240966796875
-1;16800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;156.0
-1;16800;KELP;2022;26;;;;;2026;26;;;;;2024.0;3.0101318359375
-1;16900;KELP;2023;1;2022;25;;;2026;26;;;;;2024.5;3.1297607421875
-1;16900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;161.0
-1;17000;KELP;2023;29;;;;;2026;29;;;;;2024.5;3.25146484375
-1;17000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;29;;;;;10001.5;161.0
-1;17100;KELP;2023;23;;;;;2026;23;;;;;2024.5;3.358642578125
-1;17100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;161.0
-1;17200;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;161.0
-1;17200;KELP;2023;24;;;;;2026;24;;;;;2024.5;3.48779296875
-1;17300;KELP;2023;25;;;;;2025;6;2026;25;;;2024.0;3.570556640625
-1;17300;RAINFOREST_RESIN;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;161.0
-1;17400;RAINFOREST_RESIN;10000;6;9998;7;9995;28;10005;28;;;;;10002.5;161.0
-1;17400;KELP;2024;6;2023;28;;;2026;28;;;;;2025.0;3.783447265625
-1;17500;KELP;2023;26;;;;;2027;26;;;;;2025.0;3.81884765625
-1;17500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;161.0
-1;17600;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;161.0
-1;17600;KELP;2023;30;;;;;2026;30;;;;;2024.5;3.7152099609375
-1;17700;KELP;2025;1;2023;29;;;2026;29;;;;;2025.5;3.641845703125
-1;17700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;161.0
-1;17800;RAINFOREST_RESIN;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;161.0
-1;17800;KELP;2023;26;;;;;2026;2;2027;24;;;2024.5;3.787353515625
-1;17900;KELP;2023;23;;;;;2027;23;;;;;2025.0;3.8284912109375
-1;17900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;161.0
-1;18000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;161.0
-1;18000;KELP;2023;27;;;;;2026;27;;;;;2024.5;3.7469482421875
-1;18100;KELP;2023;20;;;;;2027;20;;;;;2025.0;4.0252685546875
-1;18100;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;161.0
-1;18200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;161.0
-1;18200;KELP;2024;21;;;;;2027;26;;;;;2025.5;4.325439453125
-1;18300;KELP;2023;25;;;;;2027;25;;;;;2025.0;4.111083984375
-1;18300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;161.0
-1;18400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;161.0
-1;18400;KELP;2024;25;;;;;2026;5;2027;25;;;2025.0;4.5032958984375
-1;18500;KELP;2024;29;;;;;2025;1;2027;29;;;2024.5;4.566162109375
-1;18500;RAINFOREST_RESIN;9995;29;;;;;10000;2;10005;29;;;9997.5;161.0
-1;18600;RAINFOREST_RESIN;10002;1;9995;20;;;10005;20;;;;;10003.5;161.0
-1;18600;KELP;2024;20;;;;;2026;5;2027;20;;;2025.0;4.6728515625
-1;18700;KELP;2024;22;;;;;2027;22;;;;;2025.5;4.7022705078125
-1;18700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;163.0
-1;18800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;163.0
-1;18800;KELP;2024;28;;;;;2027;28;;;;;2025.5;4.470458984375
-1;18900;KELP;2024;22;;;;;2027;22;;;;;2025.5;4.5726318359375
-1;18900;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;163.0
-1;19000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;163.0
-1;19000;KELP;2024;18;;;;;2027;28;;;;;2025.5;4.5931396484375
-1;19100;KELP;2024;28;;;;;2027;28;;;;;2025.5;4.6202392578125
-1;19100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;163.0
-1;19200;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;163.0
-1;19200;KELP;2024;21;;;;;2027;21;;;;;2025.5;4.6837158203125
-1;19300;KELP;2024;23;;;;;2027;23;;;;;2025.5;4.6983642578125
-1;19300;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;165.0
-1;19400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;166.0
-1;19400;KELP;2023;26;;;;;2027;26;;;;;2025.0;4.175048828125
-1;19500;KELP;2024;23;;;;;2027;23;;;;;2025.5;4.470458984375
-1;19500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;166.0
-1;19600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;166.0
-1;19600;KELP;2024;2;2023;27;;;2027;29;;;;;2025.5;4.1805419921875
-1;19700;KELP;2024;31;;;;;2026;7;2027;32;;;2025.0;4.273193359375
-1;19700;RAINFOREST_RESIN;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;166.0
-1;19800;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;168.0
-1;19800;KELP;2024;31;;;;;2027;31;;;;;2025.5;4.39453125
-1;19900;KELP;2024;32;;;;;2027;32;;;;;2025.5;4.524658203125
-1;19900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;168.0
-1;20000;KELP;2024;2;2023;27;;;2027;27;;;;;2025.5;3.9649658203125
-1;20000;RAINFOREST_RESIN;9995;27;;;;;10002;4;10005;27;;;9998.5;168.0
-1;20100;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;168.0
-1;20100;KELP;2023;31;;;;;2025;4;2027;31;;;2024.0;4.01904296875
-1;20200;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;170.0
-1;20200;KELP;2023;29;;;;;2027;29;;;;;2025.0;3.8902587890625
-1;20300;KELP;2024;26;;;;;2027;27;;;;;2025.5;4.6007080078125
-1;20300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;172.0
-1;20400;KELP;2024;30;;;;;2025;4;2027;29;;;2024.5;4.319091796875
-1;20400;RAINFOREST_RESIN;9996;1;9995;28;;;10000;4;10004;1;10005;28;9998.0;172.0
-1;20500;RAINFOREST_RESIN;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;172.0
-1;20500;KELP;2025;4;2024;7;2023;30;2027;32;;;;;2026.0;4.141845703125
-1;20600;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;172.0
-1;20600;KELP;2023;28;;;;;2027;28;;;;;2025.0;4.1131591796875
-1;20700;KELP;2025;6;2023;22;;;2027;22;;;;;2026.0;4.1500244140625
-1;20700;RAINFOREST_RESIN;10002;1;10000;6;9998;4;10005;22;;;;;10003.5;172.0
-1;20800;KELP;2024;2;2023;22;;;2027;24;;;;;2025.5;4.162109375
-1;20800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;174.0
-1;20900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;174.0
-1;20900;KELP;2026;1;2023;23;;;2027;23;;;;;2026.5;4.20703125
-1;21000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;174.0
-1;21000;KELP;2024;28;;;;;2027;28;;;;;2025.5;4.2550048828125
-1;21100;KELP;2024;2;2023;22;;;2027;24;;;;;2025.5;4.1656494140625
-1;21100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;174.0
-1;21200;KELP;2024;22;;;;;2027;22;;;;;2025.5;4.30908203125
-1;21200;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;174.0
-1;21300;RAINFOREST_RESIN;9996;1;9995;29;;;10002;7;10004;1;10005;29;9999.0;176.0
-1;21300;KELP;2024;1;2023;29;;;2027;30;;;;;2025.5;4.193115234375
-1;21400;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;192.0
-1;21400;KELP;2024;28;;;;;2027;28;;;;;2025.5;4.2969970703125
-1;21500;KELP;2026;4;2024;21;;;2027;21;;;;;2026.5;4.6961669921875
-1;21500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;192.0
-1;21600;KELP;2024;27;;;;;2027;2;2028;25;;;2025.5;4.82080078125
-1;21600;RAINFOREST_RESIN;10002;12;9996;2;9995;25;10004;2;10005;25;;;10003.0;192.0
-1;21700;RAINFOREST_RESIN;9998;8;9996;2;9995;29;10004;2;10005;29;;;10001.0;216.0
-1;21700;KELP;2024;31;;;;;2027;31;;;;;2025.5;4.731201171875
-1;21800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;216.0
-1;21800;KELP;2024;24;;;;;2028;24;;;;;2026.0;4.9063720703125
-1;21900;KELP;2024;22;;;;;2028;22;;;;;2026.0;4.9482421875
-1;21900;RAINFOREST_RESIN;10002;3;9996;1;9995;21;10004;1;10005;21;;;10003.0;216.0
-1;22000;KELP;2024;21;;;;;2028;21;;;;;2026.0;4.8160400390625
-1;22000;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;222.0
-1;22100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;222.0
-1;22100;KELP;2024;23;;;;;2027;24;;;;;2025.5;4.49755859375
-1;22200;RAINFOREST_RESIN;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;222.0
-1;22200;KELP;2024;21;;;;;2027;21;;;;;2025.5;4.3011474609375
-1;22300;KELP;2023;29;;;;;2026;1;2027;28;;;2024.5;3.7952880859375
-1;22300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;232.0
-1;22400;KELP;2023;29;;;;;2026;29;;;;;2024.5;3.751953125
-1;22400;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;232.0
-1;22500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;243.0
-1;22500;KELP;2023;31;;;;;2026;31;;;;;2024.5;3.52685546875
-1;22600;RAINFOREST_RESIN;10000;6;9998;6;9996;2;10004;2;10005;20;;;10002.0;243.0
-1;22600;KELP;2024;6;2023;26;;;2026;22;;;;;2025.0;3.4541015625
-1;22700;KELP;2023;25;;;;;2026;26;;;;;2024.5;3.4190673828125
-1;22700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;243.0
-1;22800;KELP;2023;27;;;;;2026;28;;;;;2024.5;3.2237548828125
-1;22800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;2;10004;1;10005;27;9997.0;243.0
-1;22900;RAINFOREST_RESIN;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;247.0
-1;22900;KELP;2023;2;2022;30;;;2026;32;;;;;2024.5;3.17236328125
-1;23000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;247.0
-1;23000;KELP;2022;22;;;;;2026;22;;;;;2024.0;3.0367431640625
-1;23100;KELP;2023;23;;;;;2026;23;;;;;2024.5;3.302734375
-1;23100;RAINFOREST_RESIN;9998;8;9995;23;;;10005;23;;;;;10001.5;247.0
-1;23200;KELP;2023;2;2022;29;;;2024;3;2026;31;;;2023.5;3.1883544921875
-1;23200;RAINFOREST_RESIN;9998;5;9996;2;9995;29;10004;2;10005;29;;;10001.0;247.0
-1;23300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;249.0
-1;23300;KELP;2023;30;;;;;2026;30;;;;;2024.5;3.3604736328125
-1;23400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;249.0
-1;23400;KELP;2023;30;;;;;2026;30;;;;;2024.5;3.3714599609375
-1;23500;KELP;2023;29;;;;;2025;4;2026;30;;;2024.0;3.362548828125
-1;23500;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;249.0
-1;23600;KELP;2022;27;;;;;2026;27;;;;;2024.0;3.1904296875
-1;23600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;249.0
-1;23700;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;249.0
-1;23700;KELP;2023;2;2022;21;;;2025;7;2026;23;;;2024.0;3.2022705078125
-1;23800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;259.0
-1;23800;KELP;2024;1;2022;30;;;2026;30;;;;;2025.0;2.8780517578125
-1;23900;KELP;2025;1;2023;1;2022;30;2026;30;;;;;2025.5;3.10595703125
-1;23900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;259.0
-1;24000;KELP;2022;29;;;;;2026;29;;;;;2024.0;3.10009765625
-1;24000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;29;;;;;10001.5;259.0
-1;24100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;259.0
-1;24100;KELP;2023;1;2022;25;;;2025;3;2026;26;;;2024.0;3.2093505859375
-1;24200;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;267.0
-1;24200;KELP;2023;30;;;;;2026;30;;;;;2024.5;3.3592529296875
-1;24300;KELP;2023;26;;;;;2026;26;;;;;2024.5;3.3828125
-1;24300;RAINFOREST_RESIN;9996;2;9995;24;;;10002;1;10004;2;10005;24;9999.0;267.0
-1;24400;KELP;2025;1;2023;22;;;2026;22;;;;;2025.5;3.2581787109375
-1;24400;RAINFOREST_RESIN;10002;1;9998;4;9996;1;10004;1;10005;21;;;10003.0;267.0
-1;24500;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;269.0
-1;24500;KELP;2022;26;;;;;2026;26;;;;;2024.0;3.02099609375
-1;24600;RAINFOREST_RESIN;9995;24;;;;;9998;2;10005;24;;;9996.5;275.0
-1;24600;KELP;2022;24;;;;;2024;2;2026;24;;;2023.0;5.5458984375
-1;24700;KELP;2023;25;;;;;2026;25;;;;;2024.5;5.9501953125
-1;24700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;279.0
-1;24800;KELP;2022;23;;;;;2026;23;;;;;2024.0;5.15380859375
-1;24800;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;279.0
-1;24900;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;279.0
-1;24900;KELP;2024;4;2022;23;;;2026;23;;;;;2025.0;5.3310546875
-1;25000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;281.0
-1;25000;KELP;2023;23;;;;;2026;23;;;;;2024.5;5.8779296875
-1;25100;KELP;2022;25;;;;;2024;4;2026;25;;;2023.0;5.44921875
-1;25100;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;281.0
-1;25200;KELP;2023;1;2022;24;;;2025;3;2026;25;;;2024.0;5.5712890625
-1;25200;RAINFOREST_RESIN;9996;1;9995;24;;;9998;5;10004;1;10005;24;9997.0;283.0
-1;25300;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;293.0
-1;25300;KELP;2023;4;2022;22;;;2026;24;;;;;2024.5;5.5673828125
-1;25400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;293.0
-1;25400;KELP;2025;8;2023;30;;;2026;30;;;;;2025.5;5.75927734375
-1;25500;KELP;2022;21;;;;;2025;21;;;;;2023.5;4.06201171875
-1;25500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;6;10002;9;10004;1;9997.0;293.0
-1;25600;KELP;2023;31;;;;;2026;23;;;;;2024.5;5.810546875
-1;25600;RAINFOREST_RESIN;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;305.0
-1;25700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;305.0
-1;25700;KELP;2023;32;;;;;2025;6;2026;32;;;2024.0;6.22705078125
-1;25800;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;305.0
-1;25800;KELP;2023;23;;;;;2026;24;;;;;2024.5;6.7353515625
-1;25900;KELP;2023;25;;;;;2026;25;;;;;2024.5;6.056640625
-1;25900;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;313.0
-1;26000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;313.0
-1;26000;KELP;2023;22;;;;;2026;29;;;;;2024.5;5.65966796875
-1;26100;KELP;2023;20;;;;;2026;20;;;;;2024.5;6.1181640625
-1;26100;RAINFOREST_RESIN;9998;7;9995;20;;;10005;20;;;;;10001.5;313.0
-1;26200;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;313.0
-1;26200;KELP;2023;23;;;;;2026;23;;;;;2024.5;6.24267578125
-1;26300;KELP;2023;30;;;;;2026;30;;;;;2024.5;6.1201171875
-1;26300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;313.0
-1;26400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;315.0
-1;26400;KELP;2023;27;;;;;2026;22;;;;;2024.5;5.884765625
-1;26500;KELP;2023;24;;;;;2026;24;;;;;2024.5;5.830078125
-1;26500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;315.0
-1;26600;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;315.0
-1;26600;KELP;2023;36;;;;;2026;30;;;;;2024.5;6.07958984375
-1;26700;KELP;2023;24;;;;;2025;6;2026;24;;;2024.0;6.046875
-1;26700;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;317.0
-1;26800;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;317.0
-1;26800;KELP;2025;1;2023;30;;;2026;30;;;;;2025.5;5.9541015625
-1;26900;KELP;2023;29;;;;;2026;30;;;;;2024.5;5.8974609375
-1;26900;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;317.0
-1;27000;RAINFOREST_RESIN;9995;28;;;;;10002;1;10005;28;;;9998.5;319.0
-1;27000;KELP;2023;30;;;;;2026;28;;;;;2024.5;5.9306640625
-1;27100;KELP;2023;27;;;;;2026;24;;;;;2024.5;6.19921875
-1;27100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;319.0
-1;27200;RAINFOREST_RESIN;9998;2;9995;21;;;10005;21;;;;;10001.5;319.0
-1;27200;KELP;2023;21;;;;;2025;2;2026;21;;;2024.0;6.076171875
-1;27300;KELP;2025;1;2023;31;;;2026;31;;;;;2025.5;6.1650390625
-1;27300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;319.0
-1;27400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;319.0
-1;27400;KELP;2023;21;;;;;2026;21;;;;;2024.5;6.90576171875
-1;27500;KELP;2023;23;;;;;2025;6;2026;23;;;2024.0;7.03173828125
-1;27500;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;319.0
-1;27600;RAINFOREST_RESIN;9998;5;9995;24;;;10005;24;;;;;10001.5;319.0
-1;27600;KELP;2023;30;;;;;2026;24;;;;;2024.5;6.6796875
-1;27700;KELP;2023;19;;;;;2026;24;;;;;2024.5;6.8095703125
-1;27700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;319.0
-1;27800;RAINFOREST_RESIN;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;319.0
-1;27800;KELP;2023;28;;;;;2025;3;2026;28;;;2024.0;7.16552734375
-1;27900;KELP;2025;1;2023;29;;;2026;29;;;;;2025.5;6.9580078125
-1;27900;RAINFOREST_RESIN;9996;2;9995;27;;;10002;4;10004;2;10005;27;9999.0;319.0
-1;28000;RAINFOREST_RESIN;9998;2;9995;28;;;10005;28;;;;;10001.5;319.0
-1;28000;KELP;2023;28;;;;;2026;28;;;;;2024.5;7.228515625
-1;28100;KELP;2023;26;;;;;2026;26;;;;;2024.5;6.97705078125
-1;28100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;319.0
-1;28200;RAINFOREST_RESIN;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;319.0
-1;28200;KELP;2023;26;;;;;2025;5;2026;1;2027;25;2024.0;7.6181640625
-1;28300;KELP;2023;24;;;;;2024;2;2027;24;;;2023.5;8.133056640625
-1;28300;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;323.0
-1;28400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;323.0
-1;28400;KELP;2023;24;;;;;2027;25;;;;;2025.0;8.216552734375
-1;28500;KELP;2023;23;;;;;2027;23;;;;;2025.0;7.9951171875
-1;28500;RAINFOREST_RESIN;9998;10;9995;23;;;10005;23;;;;;10001.5;323.0
-1;28600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;323.0
-1;28600;KELP;2023;23;;;;;2025;8;2027;23;;;2024.0;7.977294921875
-1;28700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;325.0
-1;28700;KELP;2023;30;;;;;2027;30;;;;;2025.0;7.850341796875
-1;28800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;325.0
-1;28800;KELP;2024;27;;;;;2027;27;;;;;2025.5;7.49072265625
-1;28900;KELP;2024;26;;;;;2027;22;;;;;2025.5;6.796142578125
-1;28900;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;325.0
-1;29000;KELP;2024;23;;;;;2027;24;;;;;2025.5;7.271484375
-1;29000;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;325.0
-1;29100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;325.0
-1;29100;KELP;2024;31;;;;;2027;28;;;;;2025.5;7.05908203125
-1;29200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;325.0
-1;29200;KELP;2026;1;2024;31;;;2027;31;;;;;2026.5;7.204345703125
-1;29300;KELP;2024;32;;;;;2026;2;2027;32;;;2025.0;7.148193359375
-1;29300;RAINFOREST_RESIN;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;325.0
-1;29400;KELP;2024;25;;;;;2027;26;;;;;2025.5;7.102294921875
-1;29400;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;325.0
-1;29500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;327.0
-1;29500;KELP;2024;31;;;;;2027;29;;;;;2025.5;7.06591796875
-1;29600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;327.0
-1;29600;KELP;2024;2;2023;28;;;2025;3;2027;30;;;2024.5;7.697021484375
-1;29700;KELP;2024;28;;;;;2027;26;;;;;2025.5;6.560546875
-1;29700;RAINFOREST_RESIN;9996;1;9995;25;;;10002;4;10004;1;10005;25;9999.0;327.0
-1;29800;KELP;2024;31;;;;;2026;1;2027;1;2028;30;2025.0;6.390380859375
-1;29800;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;327.0
